"Answer.time_in_minutes","object","utterance","slide_number_in_experiment","workerid","rt","response","speaker_cond"
5.2726,"ball_wool","ball",16,67,15412,"cement","list5"
5.2726,"cup_metal","cup",17,67,4744,"mug","list5"
5.2726,"spoon_metal","spoon",18,67,10837,"spoon","list5"
5.2726,"ruler_glass","ruler",19,67,5135,"scale","list5"
4.89191666666667,"Margaret","bot_check",1,68,0,"BEAUTIFUL","list5"
4.89191666666667,"Margaret","bot_check",1,68,0,"MARGARET","list5"
4.89191666666667,"pot_metal","pot",3,68,25573,"IN DOOR PLANT POT","list5"
4.89191666666667,"ball_wool","ball",4,68,17430,"MOON","list5"
4.89191666666667,"cup_metal","cup",5,68,13518,"CUP","list5"
4.89191666666667,"vase_ceramic","vase",6,68,14384,"VASE","list5"
4.89191666666667,"spoon_metal","spoon",7,68,7839,"SPOON","list5"
4.89191666666667,"box_wood","box",8,68,6075,"BOX","list5"
4.89191666666667,"jacket_leather","jacket",9,68,7792,"SHIRT","list5"
4.89191666666667,"ruler_glass","ruler",10,68,36479,"SHARPIE  WHITE OIL PEN","list5"
4.89191666666667,"plate_plastic","plate",11,68,15146,"PLATE","list5"
4.89191666666667,"boots_rubber","boots",12,68,23278,"WORK BOOTS","list5"
4.89191666666667,"pitcher_porcelain","pitcher",13,68,16032,"JUG","list5"
4.89191666666667,"bag_canvas","bag",14,68,6935,"BAG","list5"
4.89191666666667,"bowl_glass","bowl",15,68,8208,"BOWL","list5"
4.89191666666667,"door_glass","door",16,68,20153,"SHOWER DOOR","list5"
4.89191666666667,"table_glass","table",17,68,18344,"COFFEE TABLE","list5"
4.89191666666667,"chair_metal","chair",18,68,6519,"CHAIR","list5"
4.89191666666667,"bottle_plastic","bottle",19,68,8351,"BOTTLE","list5"
1.39261666666667,"Mary","bot_check",1,69,0,"Mary","list5"
1.39261666666667,"bowl_glass","bowl",3,69,2602,"bowl","list5"
1.39261666666667,"pot_metal","pot",4,69,2960,"pail","list5"
1.39261666666667,"boots_rubber","boots",5,69,2448,"boot","list5"
1.39261666666667,"bag_canvas","bag",6,69,3573,"tote bag","list5"
1.39261666666667,"pitcher_porcelain","pitcher",7,69,2328,"pitcher","list5"
1.39261666666667,"table_glass","table",8,69,6627,"table","list5"
1.39261666666667,"ball_wool","ball",9,69,4748,"wool pad","list5"
1.39261666666667,"vase_ceramic","vase",10,69,2935,"vase","list5"
1.39261666666667,"ruler_glass","ruler",11,69,2168,"ruler","list5"
1.39261666666667,"jacket_leather","jacket",12,69,2195,"jacket","list5"
1.39261666666667,"bottle_plastic","bottle",13,69,2560,"bottle","list5"
1.39261666666667,"chair_metal","chair",14,69,2427,"chair","list5"
1.39261666666667,"spoon_metal","spoon",15,69,2461,"spoon","list5"
1.39261666666667,"cup_metal","cup",16,69,2763,"mug","list5"
1.39261666666667,"box_wood","box",17,69,2435,"box","list5"
1.39261666666667,"door_glass","door",18,69,2600,"door","list5"
1.39261666666667,"plate_plastic","plate",19,69,2229,"plate","list5"
1.48386666666667,"Margaret","bot_check",1,70,0,"Margaret","list5"
1.48386666666667,"plate_plastic","plate",3,70,6199,"plate","list5"
1.48386666666667,"cup_metal","cup",4,70,1903,"
cup","list5"
1.48386666666667,"spoon_metal","spoon",5,70,1969,"
spoon","list5"
1.48386666666667,"ball_wool","ball",6,70,2319,"
ball","list5"
1.48386666666667,"vase_ceramic","vase",7,70,2680,"
vase","list5"
1.48386666666667,"box_wood","box",8,70,1744,"
box","list5"
1.48386666666667,"jacket_leather","jacket",9,70,1938,"
jacket","list5"
1.48386666666667,"boots_rubber","boots",10,70,1429,"
boot","list5"
1.48386666666667,"pitcher_porcelain","pitcher",11,70,3288,"
pitcher","list5"
1.48386666666667,"chair_metal","chair",12,70,2137,"
chair","list5"
1.48386666666667,"bowl_glass","bowl",13,70,3818,"
bowl","list5"
1.48386666666667,"bag_canvas","bag",14,70,1837,"
bag","list5"
1.48386666666667,"door_glass","door",15,70,5630,"door","list5"
1.48386666666667,"table_glass","table",16,70,2120,"
table","list5"
1.48386666666667,"bottle_plastic","bottle",17,70,1856,"
bottle","list5"
1.48386666666667,"ruler_glass","ruler",18,70,5039,"
ruler","list5"
1.48386666666667,"pot_metal","pot",19,70,3007,"
bucket","list5"
3.67973333333333,"Margaret","bot_check",1,71,0,"Margaret","list5"
3.67973333333333,"box_wood","box",3,71,13703,"Wooden box","list5"
3.67973333333333,"bowl_glass","bowl",4,71,9790,"Glass bowl","list5"
3.67973333333333,"vase_ceramic","vase",5,71,9600,"jar","list5"
3.67973333333333,"jacket_leather","jacket",6,71,13888,"Jacket","list5"
3.67973333333333,"pot_metal","pot",7,71,13047,"Vessel","list5"
3.67973333333333,"cup_metal","cup",8,71,8257,"Tumbler","list5"
3.67973333333333,"door_glass","door",9,71,10527,"Door","list5"
3.67973333333333,"pitcher_porcelain","pitcher",10,71,9640,"Jug","list5"
3.67973333333333,"chair_metal","chair",11,71,6257,"Chair","list5"
3.67973333333333,"ruler_glass","ruler",12,71,8601,"Scale","list5"
3.67973333333333,"spoon_metal","spoon",13,71,5471,"Spoon","list5"
3.67973333333333,"ball_wool","ball",14,71,14128,"Don't know","list5"
3.67973333333333,"table_glass","table",15,71,15824,"don't know","list5"
3.67973333333333,"boots_rubber","boots",16,71,8015,"Shoe","list5"
3.67973333333333,"bottle_plastic","bottle",17,71,9015,"Bottle","list5"
3.67973333333333,"plate_plastic","plate",18,71,6184,"Plate","list5"
3.67973333333333,"bag_canvas","bag",19,71,6568,"Bag","list5"
2.0828,"Sarah","bot_check",1,72,0,"Sarah","list5"
2.0828,"plate_plastic","plate",3,72,4623,"plae","list5"
2.0828,"chair_metal","chair",4,72,4357,"chair","list5"
2.0828,"bottle_plastic","bottle",5,72,3674,"bottle","list5"
2.0828,"vase_ceramic","vase",6,72,2859,"vase","list5"
2.0828,"boots_rubber","boots",7,72,2845,"boot","list5"
2.0828,"cup_metal","cup",8,72,2925,"cub","list5"
2.0828,"table_glass","table",9,72,7869,"table","list5"
2.0828,"bag_canvas","bag",10,72,5071,"purse","list5"
2.0828,"jacket_leather","jacket",11,72,11999,"leather jacket","list5"
2.0828,"ball_wool","ball",12,72,13442,"not sure","list5"
2.0828,"door_glass","door",13,72,4447,"door","list5"
2.0828,"ruler_glass","ruler",14,72,3662,"ruler","list5"
2.0828,"pitcher_porcelain","pitcher",15,72,4651,"pitcher","list5"
2.0828,"box_wood","box",16,72,5731,"box","list5"
2.0828,"pot_metal","pot",17,72,5088,"pale","list5"
2.0828,"spoon_metal","spoon",18,72,5037,"spoon","list5"
2.0828,"bowl_glass","bowl",19,72,3692,"bowl","list5"
1.27418333333333,"Patricia","bot_check",1,73,0,"Patricia","list5"
1.27418333333333,"pitcher_porcelain","pitcher",3,73,5494,"pitcher","list5"
1.27418333333333,"ball_wool","ball",4,73,5478,"ball","list5"
1.27418333333333,"door_glass","door",5,73,3240,"door","list5"
1.27418333333333,"pot_metal","pot",6,73,5029,"bucket","list5"
1.27418333333333,"ruler_glass","ruler",7,73,3957,"ruler","list5"
1.27418333333333,"bottle_plastic","bottle",8,73,4843,"water bottle","list5"
1.27418333333333,"jacket_leather","jacket",9,73,2751,"
jacket","list5"
1.27418333333333,"plate_plastic","plate",10,73,1953,"plate
","list5"
1.27418333333333,"cup_metal","cup",11,73,2377,"
cup","list5"
1.27418333333333,"vase_ceramic","vase",12,73,2216,"
vase","list5"
1.27418333333333,"bowl_glass","bowl",13,73,1680,"
bowl","list5"
1.27418333333333,"box_wood","box",14,73,1624,"
box","list5"
1.27418333333333,"spoon_metal","spoon",15,73,2855,"
spoon","list5"
1.27418333333333,"chair_metal","chair",16,73,1750,"
chair","list5"
1.27418333333333,"bag_canvas","bag",17,73,1610,"
bag","list5"
1.27418333333333,"table_glass","table",18,73,2025,"
table","list5"
1.27418333333333,"boots_rubber","boots",19,73,2470,"
boot","list5"
3.1749,"Patricia","bot_check",1,74,0,"Patricia","list5"
3.1749,"chair_metal","chair",3,74,3556,"chair","list5"
3.1749,"bag_canvas","bag",4,74,9241,"tote","list5"
3.1749,"ruler_glass","ruler",5,74,2750,"ruler","list5"
3.1749,"ball_wool","ball",6,74,17576,"sponge","list5"
3.1749,"pot_metal","pot",7,74,3544,"pail","list5"
3.1749,"bottle_plastic","bottle",8,74,7161,"plastic bottle","list5"
3.1749,"vase_ceramic","vase",9,74,2505,"vase","list5"
3.1749,"box_wood","box",10,74,6516,"wooden box","list5"
3.1749,"door_glass","door",11,74,3655,"door","list5"
3.1749,"cup_metal","cup",12,74,3798,"cup","list5"
3.1749,"plate_plastic","plate",13,74,5074,"plastic plate","list5"
3.1749,"jacket_leather","jacket",14,74,4665,"leather jacket","list5"
3.1749,"boots_rubber","boots",15,74,7380,"rain boot","list5"
3.1749,"pitcher_porcelain","pitcher",16,74,5301,"pitcher","list5"
3.1749,"table_glass","table",17,74,6134,"side table","list5"
3.1749,"spoon_metal","spoon",18,74,3059,"spoon","list5"
3.1749,"bowl_glass","bowl",19,74,4672,"glass bowl","list5"
