gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
2679-5	1592937393414	8	clickedObj		spoon_wood_green	high_difficulty	target	1	2	spoon_wood_blue	difficulty_distractor	distractor	4	1	spoon_plastic_blue	difficulty_distractor	distractor	3	4	spoon_plastic_blue	difficulty_distractor	distractor	2	3	1	1	0	green		1592937391174
2679-5	1592937402595	9	clickedObj		pitcher_metal_blue	low_difficulty	target	2	3	pitcher_glass_green	difficulty_distractor	distractor	4	1	pitcher_glass_blue	difficulty_distractor	distractor	3	4	pitcher_glass_green	difficulty_distractor	distractor	1	2	1	1	0	blue metal		1592937399105
2679-5	1592937409023	10	clickedObj		chair_metal_purple	high_difficulty	target	3	3	chair_plastic_green	difficulty_distractor	distractor	2	1	chair_metal_green	difficulty_distractor	distractor	4	2	chair_plastic_green	difficulty_distractor	distractor	1	4	1	1	0	purple		1592937407055
2679-5	1592937415535	11	clickedObj		boot_leather_green	high_difficulty	target	1	4	boot_leather_black_original	difficulty_distractor	distractor	2	2	boot_rubber_black_original	difficulty_distractor	distractor	4	3	boot_rubber_black_original	difficulty_distractor	distractor	3	1	1	1	0	green		1592937413533
2679-5	1592937427145	12	clickedObj		plate_paper_blue	low_difficulty	target	3	2	plate_plastic_green	difficulty_distractor	distractor	2	4	plate_plastic_green	difficulty_distractor	distractor	1	1	plate_plastic_blue_original	difficulty_distractor	distractor	4	3	1	1	0	blue paper		1592937420472
2679-5	1592937436800	13	clickedObj		table_metal_blue	low_difficulty	target	3	4	table_wood_brown_original	difficulty_distractor	distractor	2	2	table_wood_brown_original	difficulty_distractor	distractor	4	1	table_wood_blue	difficulty_distractor	distractor	1	3	1	1	0	blue long		1592937433129
2679-5	1592937444682	14	clickedObj		vase_wood_blue	filler_material	target	4	1	box_cardboard_brown_original	filler	distractor	2	4	box_cardboard_brown_original	filler	distractor	1	3	ruler_wood_green	filler	competitor	3	2	1	1	0	blue		1592937442267
2679-5	1592937452951	15	clickedObj		plate_plastic_blue_original	low_difficulty	target	1	3	plate_paper_blue	difficulty_distractor	distractor	4	4	plate_paper_white_original	difficulty_distractor	distractor	2	2	plate_paper_white_original	difficulty_distractor	distractor	3	1	1	1	0	blue plastic		1592937449963
2679-5	1592937461272	16	clickedObj		ball_metal_green	filler_none	target	4	4	vase_glass_blue	filler	distractor	2	3	vase_glass_blue	filler	distractor	1	1	door_steel_silver_original	filler	competitor	3	2	1	1	0	green		1592937459480
2679-5	1592937469583	17	clickedObj		table_metal_green	high_difficulty	target	4	3	table_metal_blue	difficulty_distractor	distractor	2	1	table_wood_blue	difficulty_distractor	distractor	1	2	table_wood_blue	difficulty_distractor	distractor	3	4	1	1	0	green		1592937465167
2679-5	1592937479962	18	clickedObj		chair_metal_green	high_difficulty	target	2	2	chair_wood_purple	difficulty_distractor	distractor	3	3	chair_wood_purple	difficulty_distractor	distractor	1	4	chair_metal_purple	difficulty_distractor	distractor	4	1	1	1	0	green (again)		1592937475097
2679-5	1592937487244	19	clickedObj		ruler_wood_blue	filler_material	target	3	4	bowl_metal_silver_original	filler	distractor	2	1	bowl_metal_silver_original	filler	distractor	1	2	door_wood_red	filler	competitor	4	3	1	1	0	blue		1592937485243
2679-5	1592937498149	20	clickedObj		bottle_glass_green	low_difficulty	target	2	1	bottle_plastic_clear_original	difficulty_distractor	distractor	1	3	bottle_plastic_clear_original	difficulty_distractor	distractor	4	2	bottle_plastic_green	difficulty_distractor	distractor	3	4	1	1	0	green glass		1592937495053
2679-5	1592937507340	21	clickedObj		cup_plastic_green	low_difficulty	target	3	2	cup_metal_green	difficulty_distractor	distractor	4	1	cup_metal_silver_original	difficulty_distractor	distractor	2	3	cup_metal_silver_original	difficulty_distractor	distractor	1	4	1	1	0	green plastic		1592937504787
2679-5	1592937517237	22	clickedObj		bag_plastic_blue	filler_color	target	4	1	door_wood_yellow	filler	distractor	1	3	door_wood_yellow	filler	distractor	2	2	vase_glass_blue	filler	competitor	3	4	1	1	0	blue plastic		1592937514644
2679-5	1592937525713	23	clickedObj		bottle_plastic_green	low_difficulty	target	3	3	bottle_glass_clear_original	difficulty_distractor	distractor	1	2	bottle_glass_green	difficulty_distractor	distractor	4	1	bottle_glass_clear_original	difficulty_distractor	distractor	2	4	1	1	0	green plastic		1592937523059
2679-5	1592937542384	24	clickedObj		bowl_glass_blue	filler_both	target	2	4	bag_paper_brown_original	filler	distractor	1	1	vase_glass_blue	filler	competitor	3	3	bag_paper_brown_original	filler	distractor	4	2	1	1	0	blue glass shallow		1592937536937
2679-5	1592937555319	25	clickedObj		door_wood_brown_original	filler_color	target	4	3	bag_paper_brown_original	filler	competitor	1	2	vase_glass_green	filler	distractor	2	4	vase_glass_green	filler	distractor	3	1	1	1	0	wood		1592937552300
2679-5	1592937563854	26	clickedObj		box_cardboard_green	filler_none	target	2	1	door_wood_yellow	filler	distractor	4	4	ruler_metal_silver_original	filler	competitor	3	2	door_wood_yellow	filler	distractor	1	3	1	1	0	cardboard		1592937561357
2679-5	1592937569757	27	clickedObj		ball_plastic_blue_original	filler_none	target	2	2	door_wood_red	filler	distractor	1	1	vase_glass_green	filler	competitor	4	4	door_wood_red	filler	distractor	3	3	1	1	0	blue		1592937568063
2679-5	1592937581563	28	clickedObj		bowl_metal_blue	filler_both	target	1	3	door_steel_yellow	filler	distractor	3	1	door_steel_yellow	filler	distractor	2	4	ruler_metal_blue	filler	competitor	4	2	1	1	0	metal bowl		1592937577990
2679-5	1592937594387	29	clickedObj		jacket_denim_purple	low_difficulty	target	2	2	jacket_leather_purple	difficulty_distractor	distractor	1	1	jacket_leather_black_original	difficulty_distractor	distractor	4	3	jacket_leather_black_original	difficulty_distractor	distractor	3	4	1	1	0	purple jean		1592937591435
2679-5	1592937601545	30	clickedObj		table_metal_silver_original	high_difficulty	target	4	4	table_wood_green	difficulty_distractor	distractor	3	3	table_wood_green	difficulty_distractor	distractor	2	2	table_metal_green	difficulty_distractor	distractor	1	1	1	1	0	silver		1592937599727
2679-5	1592937609869	31	clickedObj		box_wood_blue	filler_color	target	4	2	bag_paper_blue	filler	competitor	3	1	ball_plastic_green	filler	distractor	2	3	ball_plastic_green	filler	distractor	1	4	1	1	0	blue wood		1592937606716
2679-5	1592937624223	32	clickedObj		ruler_metal_green	filler_both	target	3	2	box_wood_brown_original	filler	distractor	1	1	box_wood_brown_original	filler	distractor	4	3	bowl_metal_green	filler	competitor	2	4	1	1	0	metal long narrow		1592937620969
7214-7	1592937992415	1	clickedObj		table_metal_silver_original	high_difficulty	target	1	1	table_metal_green	difficulty_distractor	distractor	2	4	table_wood_green	difficulty_distractor	distractor	3	2	table_wood_green	difficulty_distractor	distractor	4	3	1	1	0	its grey		1592937989983
7214-7	1592938005768	2	clickedObj		bottle_glass_green	difficulty_distractor	distractor	3	4	bottle_glass_blue	difficulty_distractor	distractor	4	2	bottle_plastic_green	low_difficulty	target	2	3	bottle_glass_blue	difficulty_distractor	distractor	1	1	1	1	0	its bold and green		1592938001269
7214-7	1592938014049	3	clickedObj		table_metal_green	high_difficulty	target	3	4	table_wood_blue	difficulty_distractor	distractor	1	2	table_wood_blue	difficulty_distractor	distractor	4	1	table_metal_blue	difficulty_distractor	distractor	2	3	1	1	0	green		1592938011860
7214-7	1592938024709	4	clickedObj		bowl_metal_blue	filler_both	target	2	3	ruler_metal_blue	filler	competitor	1	1	bag_paper_green	filler	distractor	3	2	bag_paper_green	filler	distractor	4	4	1	1	0	blue bowl		1592938022859
7214-7	1592938034944	5	clickedObj		bag_plastic_blue	filler_color	target	3	1	box_wood_green	filler	distractor	2	4	box_wood_green	filler	distractor	4	3	ruler_metal_blue	filler	competitor	1	2	1	1	0	blue bag		1592938033016
7214-7	1592938046364	6	clickedObj		table_metal_blue	low_difficulty	target	2	1	table_wood_blue	difficulty_distractor	distractor	1	3	table_wood_brown_original	difficulty_distractor	distractor	3	4	table_wood_brown_original	difficulty_distractor	distractor	4	2	1	1	0	bigger blue desk		1592938043556
7214-7	1592938052601	7	clickedObj		spoon_wood_green	high_difficulty	target	1	2	spoon_plastic_blue	difficulty_distractor	distractor	3	4	spoon_wood_blue	difficulty_distractor	distractor	4	1	spoon_plastic_blue	difficulty_distractor	distractor	2	3	1	1	0	green		1592938050701
7214-7	1592938059226	8	clickedObj		door_wood_brown_original	filler_color	target	3	2	ruler_metal_blue	filler	distractor	1	3	bag_paper_brown_original	filler	competitor	2	4	ruler_metal_blue	filler	distractor	4	1	1	1	0	door		1592938057282
7214-7	1592938069275	9	clickedObj		ball_metal_silver_original	filler_both	target	4	1	door_wood_red	filler	distractor	1	3	door_wood_red	filler	distractor	3	4	bowl_metal_silver_original	filler	competitor	2	2	1	1	0	grey sphere		1592938067530
7214-7	1592938078816	10	clickedObj		chair_metal_green	high_difficulty	target	3	2	chair_wood_purple	difficulty_distractor	distractor	2	1	chair_wood_purple	difficulty_distractor	distractor	4	4	chair_metal_purple	difficulty_distractor	distractor	1	3	1	1	0	green chair		1592938076935
7214-7	1592938086600	11	clickedObj		ball_metal_green	filler_none	target	3	1	bag_paper_brown_original	filler	distractor	2	3	bag_paper_brown_original	filler	distractor	4	2	door_steel_yellow	filler	competitor	1	4	1	1	0	green sphere		1592938085076
7214-7	1592938093795	12	clickedObj		plate_paper_blue	high_difficulty	target	3	2	plate_paper_green	difficulty_distractor	distractor	4	1	plate_plastic_green	difficulty_distractor	distractor	2	3	plate_plastic_green	difficulty_distractor	distractor	1	4	1	1	0	blue		1592938092327
7214-7	1592938099402	13	clickedObj		table_metal_blue	high_difficulty	target	2	4	table_metal_green	difficulty_distractor	distractor	1	1	table_wood_green	difficulty_distractor	distractor	4	3	table_wood_green	difficulty_distractor	distractor	3	2	1	1	0	blue		1592938097330
7214-7	1592938119531	14	clickedObj		plate_paper_blue	low_difficulty	target	3	3	plate_plastic_pink	difficulty_distractor	distractor	1	1	plate_plastic_blue_original	difficulty_distractor	distractor	2	4	plate_plastic_pink	difficulty_distractor	distractor	4	2	1	1	0	blue reversed with many curves		1592938114334
7214-7	1592938129612	15	clickedObj		bag_plastic_green	filler_color	target	3	4	box_wood_green	filler	competitor	1	1	ruler_metal_silver_original	filler	distractor	2	3	ruler_metal_silver_original	filler	distractor	4	2	1	1	0	green bag		1592938125054
7214-7	1592938141054	16	clickedObj		jacket_denim_purple	low_difficulty	target	2	2	jacket_leather_purple	difficulty_distractor	distractor	4	3	jacket_leather_black_original	difficulty_distractor	distractor	1	4	jacket_leather_black_original	difficulty_distractor	distractor	3	1	1	1	0	purple for men		1592938138112
7214-7	1592938148953	17	clickedObj		ball_plastic_blue_original	filler_none	target	4	4	ruler_wood_brown_original	filler	competitor	1	1	bag_paper_green	filler	distractor	2	2	bag_paper_green	filler	distractor	3	3	1	1	0	blue sphere		1592938147281
7214-7	1592938158799	18	clickedObj		bowl_glass_blue	filler_both	target	3	2	door_wood_yellow	filler	distractor	4	1	door_wood_yellow	filler	distractor	1	3	vase_glass_blue	filler	competitor	2	4	1	1	0	blue bowl		1592938157137
7214-7	1592938165390	19	clickedObj		boot_leather_green	high_difficulty	target	1	1	boot_leather_black_original	difficulty_distractor	distractor	2	4	boot_rubber_black_original	difficulty_distractor	distractor	3	3	boot_rubber_black_original	difficulty_distractor	distractor	4	2	1	1	0	green		1592938164007
7214-7	1592938190849	20	clickedObj		bottle_glass_green	low_difficulty	target	2	2	bottle_plastic_blue	difficulty_distractor	distractor	3	3	bottle_plastic_blue	difficulty_distractor	distractor	1	1	bottle_plastic_green	difficulty_distractor	distractor	4	4	1	1	0	that which looks like a bottle for alcoholic drink		1592938186948
7214-7	1592938198384	21	clickedObj		pitcher_metal_blue	low_difficulty	target	4	1	pitcher_glass_blue	difficulty_distractor	distractor	3	3	pitcher_glass_clear_original	difficulty_distractor	distractor	2	2	pitcher_glass_clear_original	difficulty_distractor	distractor	1	4	1	1	0	dark blue		1592938196506
7214-7	1592938205248	22	clickedObj		box_cardboard_green	filler_none	target	1	3	vase_glass_clear_original	filler	distractor	4	1	vase_glass_clear_original	filler	distractor	2	4	ball_metal_red	filler	competitor	3	2	1	1	0	green		1592938203590
7214-7	1592938211895	23	clickedObj		vase_wood_brown_original	filler_material	target	1	4	door_wood_yellow	filler	competitor	4	1	ruler_metal_silver_original	filler	distractor	2	3	ruler_metal_silver_original	filler	distractor	3	2	1	1	0	vase		1592938209643
7214-7	1592938219571	24	clickedObj		door_steel_red	filler_none	target	2	4	bag_plastic_white_original	filler	distractor	3	1	vase_wood_green	filler	competitor	4	2	bag_plastic_white_original	filler	distractor	1	3	1	1	0	red		1592938217715
7214-7	1592938230726	25	clickedObj		ruler_metal_green	filler_both	target	2	3	box_wood_brown_original	filler	distractor	1	2	bowl_metal_green	filler	competitor	3	4	box_wood_brown_original	filler	distractor	4	1	1	1	0	measure		1592938228236
7214-7	1592938238294	26	clickedObj		bowl_glass_green	filler_material	target	2	3	vase_glass_clear_original	filler	competitor	4	2	ruler_metal_blue	filler	distractor	3	4	ruler_metal_blue	filler	distractor	1	1	1	1	0	green		1592938235182
7214-7	1592938253576	27	clickedObj		plate_plastic_blue_original	low_difficulty	target	1	4	plate_paper_green	difficulty_distractor	distractor	2	1	plate_paper_green	difficulty_distractor	distractor	4	2	plate_paper_blue	difficulty_distractor	distractor	3	3	1	1	0	the other blue		1592938250953
7214-7	1592938260393	28	clickedObj		ruler_wood_blue	filler_material	target	2	1	bag_plastic_white_original	filler	distractor	3	4	door_wood_yellow	filler	competitor	1	2	bag_plastic_white_original	filler	distractor	4	3	1	1	0	measure		1592938258733
7214-7	1592938275809	29	clickedObj		cup_plastic_green	low_difficulty	target	1	2	cup_metal_blue	difficulty_distractor	distractor	4	1	cup_metal_blue	difficulty_distractor	distractor	2	3	cup_metal_green	difficulty_distractor	distractor	3	4	1	1	0	green bottle without handle		1592938272103
7214-7	1592938281647	30	clickedObj		vase_wood_blue	filler_material	target	3	3	ball_metal_red	filler	distractor	4	2	ball_metal_red	filler	distractor	2	4	box_wood_brown_original	filler	competitor	1	1	1	1	0	vase		1592938279979
7214-7	1592938292403	31	clickedObj		chair_metal_purple	high_difficulty	target	4	2	chair_metal_green	difficulty_distractor	distractor	2	3	chair_wood_green	difficulty_distractor	distractor	3	4	chair_wood_green	difficulty_distractor	distractor	1	1	1	1	0	purple		1592938291190
7214-7	1592938298647	32	clickedObj		box_wood_blue	filler_color	target	2	4	ruler_metal_blue	filler	competitor	3	2	bag_paper_green	filler	distractor	4	1	bag_paper_green	filler	distractor	1	3	1	1	0	blue box		1592938297114
6964-b	1592924457730	1	clickedObj		ruler_wood_blue	filler_material	target	4	2	bag_paper_brown_original	filler	distractor	2	3	bag_paper_brown_original	filler	distractor	3	1	vase_wood_green	filler	competitor	1	4	1	1	0	Used to measure length		1592924455202
6964-b	1592924477870	2	clickedObj		table_metal_green	high_difficulty	target	3	3	table_wood_blue	difficulty_distractor	distractor	4	1	table_wood_blue	difficulty_distractor	distractor	1	2	table_metal_blue	difficulty_distractor	distractor	2	4	1	1	0	Which is green in color		1592924476144
6964-b	1592924496318	3	clickedObj		plate_plastic_blue_original	low_difficulty	target	1	4	plate_paper_green	difficulty_distractor	distractor	3	1	plate_paper_blue	difficulty_distractor	distractor	2	3	plate_paper_green	difficulty_distractor	distractor	4	2	1	1	0	Which is dark in blue.		1592924494156
6964-b	1592924523636	4	clickedObj		jacket_denim_purple	low_difficulty	target	4	1	jacket_leather_purple	difficulty_distractor	distractor	1	3	jacket_leather_green	difficulty_distractor	distractor	2	4	jacket_leather_green	difficulty_distractor	distractor	3	2	1	1	0	Which is different from other three.		1592924518186
6964-b	1592924536919	5	clickedObj		ball_metal_green	filler_none	target	3	3	bowl_glass_clear_original	filler	distractor	1	2	bowl_glass_clear_original	filler	distractor	4	1	bag_paper_brown_original	filler	competitor	2	4	1	1	0	ball in shape		1592924534462
6964-b	1592924564443	6	clickedObj		bowl_glass_blue	filler_both	target	3	4	bag_plastic_white_original	filler	distractor	2	2	bag_plastic_white_original	filler	distractor	1	3	vase_glass_blue	filler	competitor	4	1	1	1	0	huge open mouth material		1592924561428
